TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,14-08-2024
Start Time:,20:11:02
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,65
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.005
,Minimum:,-0.010
,Time of Minimum:,20:11:35
,Date of Minimum:,14-08-2024
,Maximum:,0.008
,Time of Maximum:,20:11:03
,Date of Maximum:,14-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
14-08-2024,20:11:03,0.008
14-08-2024,20:11:04,0.007
14-08-2024,20:11:05,0.004
14-08-2024,20:11:06,0.003
14-08-2024,20:11:07,0.003
14-08-2024,20:11:08,0.001
14-08-2024,20:11:09,0.000
14-08-2024,20:11:10,0.000
14-08-2024,20:11:11,0.000
14-08-2024,20:11:12,0.000
14-08-2024,20:11:13,0.000
14-08-2024,20:11:14,-0.002
14-08-2024,20:11:15,-0.003
14-08-2024,20:11:16,-0.002
14-08-2024,20:11:17,-0.002
14-08-2024,20:11:18,-0.002
14-08-2024,20:11:19,-0.002
14-08-2024,20:11:20,-0.002
14-08-2024,20:11:21,-0.002
14-08-2024,20:11:22,-0.004
14-08-2024,20:11:23,-0.005
14-08-2024,20:11:24,-0.004
14-08-2024,20:11:25,-0.004
14-08-2024,20:11:26,-0.004
14-08-2024,20:11:27,-0.005
14-08-2024,20:11:28,-0.005
14-08-2024,20:11:29,-0.006
14-08-2024,20:11:30,-0.006
14-08-2024,20:11:31,-0.008
14-08-2024,20:11:32,-0.009
14-08-2024,20:11:33,-0.008
14-08-2024,20:11:34,-0.009
14-08-2024,20:11:35,-0.010
14-08-2024,20:11:36,-0.009
14-08-2024,20:11:37,-0.009
14-08-2024,20:11:38,-0.009
14-08-2024,20:11:39,-0.009
14-08-2024,20:11:40,-0.010
14-08-2024,20:11:41,-0.010
14-08-2024,20:11:42,-0.010
14-08-2024,20:11:43,-0.010
14-08-2024,20:11:44,-0.009
14-08-2024,20:11:45,-0.009
14-08-2024,20:11:46,-0.009
14-08-2024,20:11:47,-0.008
14-08-2024,20:11:48,-0.008
14-08-2024,20:11:49,-0.008
14-08-2024,20:11:50,-0.008
14-08-2024,20:11:51,-0.007
14-08-2024,20:11:52,-0.008
14-08-2024,20:11:53,-0.008
14-08-2024,20:11:54,-0.007
14-08-2024,20:11:55,-0.007
14-08-2024,20:11:56,-0.009
14-08-2024,20:11:57,-0.010
14-08-2024,20:11:58,-0.010
14-08-2024,20:11:59,-0.008
14-08-2024,20:12:00,-0.007
14-08-2024,20:12:01,-0.006
14-08-2024,20:12:02,-0.007
14-08-2024,20:12:03,-0.006
14-08-2024,20:12:04,-0.007
14-08-2024,20:12:05,-0.007
14-08-2024,20:12:06,-0.009
14-08-2024,20:12:07,-0.009

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,002
Test Abbreviation:,TEST 1 LONCO_002
Start Date:,14-08-2024
Start Time:,20:14:45
